x1,x2,d,y,e,membership_function
-0.979798,-0.3131313,7.6775839,7.6763824,1.4e-06,gaussmf
-0.979798,-0.3131313,7.5216815,7.5228324,1.3e-06,gaussmf
-0.979798,-0.2929293,7.3674115,7.3703565,8.7e-06,gaussmf
-0.979798,-0.2929293,7.214774,7.2190137,1.8e-05,gaussmf
-0.979798,-0.2929293,7.063769,7.0688618,2.59e-05,gaussmf
-0.979798,-0.2727273,6.9143965,6.9199564,3.09e-05,gaussmf
-0.979798,-0.2727273,6.7666565,6.7723509,3.24e-05,gaussmf
-0.979798,-0.2727273,6.6205489,6.626095,3.08e-05,gaussmf
-0.979798,-0.2525253,6.4760739,6.481235,2.66e-05,gaussmf
-0.979798,-0.2525253,6.3332313,6.3378145,2.1e-05,gaussmf
-0.979798,-0.2525253,6.1920212,6.1958741,1.48e-05,gaussmf
-0.979798,-0.2323232,6.0524436,6.055452,9.1e-06,gaussmf
-0.979798,-0.2323232,5.9144985,5.9165837,4.3e-06,gaussmf
-0.979798,-0.2323232,5.7781859,5.7793017,1.2e-06,gaussmf
-0.979798,-0.2121212,5.6435058,5.6436362,0,gaussmf
-0.979798,-0.2121212,5.5104581,5.5096142,7e-07,gaussmf
-0.979798,-0.2121212,5.379043,5.3772602,3.2e-06,gaussmf
-0.979798,-0.1919192,5.2492603,5.2465956,7.1e-06,gaussmf
-0.979798,-0.1919192,5.1211101,5.117639,1.2e-05,gaussmf
-0.979798,-0.1919192,4.9945924,4.9904061,1.75e-05,gaussmf
-0.979798,-0.1717172,4.8697072,4.8649096,2.3e-05,gaussmf
-0.979798,-0.1717172,4.7464544,4.7411596,2.8e-05,gaussmf
-0.979798,-0.1717172,4.6248342,4.6191632,3.22e-05,gaussmf
-0.979798,-0.1515152,4.5048464,4.4989249,3.51e-05,gaussmf
-0.979798,-0.1515152,4.3864912,4.3804464,3.65e-05,gaussmf
-0.979798,-0.1515152,4.2697684,4.2637269,3.65e-05,gaussmf
-0.979798,-0.1313131,4.1546781,4.1487634,3.5e-05,gaussmf
-0.979798,-0.1313131,4.0412203,4.0355505,3.21e-05,gaussmf
-0.979798,-0.1313131,3.929395,3.9240806,2.82e-05,gaussmf
-0.979798,-0.1111111,3.8192021,3.8143444,2.36e-05,gaussmf
-0.979798,-0.1111111,3.7106418,3.706331,1.86e-05,gaussmf
-0.979798,-0.1111111,3.6037139,3.6000278,1.36e-05,gaussmf
-0.979798,-0.0909091,3.4984185,3.4954212,9e-06,gaussmf
-0.979798,-0.0909091,3.3947556,3.3924967,5.1e-06,gaussmf
-0.979798,-0.0909091,3.2927252,3.291239,2.2e-06,gaussmf
-0.979798,-0.0707071,3.1923273,3.1916324,5e-07,gaussmf
-0.979798,-0.0707071,3.0935619,3.0936611,0,gaussmf
-0.979798,-0.0707071,2.9964289,2.9973095,8e-07,gaussmf
-0.979798,-0.0505051,2.9009285,2.9025625,2.7e-06,gaussmf
-0.979798,-0.0505051,2.8070605,2.8094053,5.5e-06,gaussmf
-0.979798,-0.0505051,2.714825,2.7178244,9e-06,gaussmf
-0.979798,-0.030303,2.624222,2.6278074,1.29e-05,gaussmf
-0.979798,-0.030303,2.5352515,2.5393431,1.67e-05,gaussmf
-0.979798,-0.030303,2.4479135,2.4524218,2.03e-05,gaussmf
-0.979798,-0.010101,2.3622079,2.3670359,2.33e-05,gaussmf
-0.979798,-0.010101,2.2781349,2.2831792,2.54e-05,gaussmf
-0.979798,-0.010101,2.1956943,2.2008478,2.66e-05,gaussmf
-0.979798,0.010101,2.1148862,2.1200395,2.66e-05,gaussmf
-0.979798,0.010101,2.0357106,2.0407543,2.54e-05,gaussmf
-0.979798,0.010101,1.9581675,1.9629944,2.33e-05,gaussmf
-0.979798,0.030303,1.8822569,1.8867637,2.03e-05,gaussmf
-0.979798,0.030303,1.8079788,1.8120684,1.67e-05,gaussmf
-0.979798,0.030303,1.7353331,1.7389162,1.28e-05,gaussmf
-0.979798,0.0505051,1.66432,1.6673167,9e-06,gaussmf
-0.979798,0.0505051,1.5949393,1.5972812,5.5e-06,gaussmf
-0.979798,0.0505051,1.5271911,1.5288219,2.7e-06,gaussmf
-0.979798,0.0707071,1.4610754,1.4619527,8e-07,gaussmf
-0.979798,0.0707071,1.3965922,1.396688,0,gaussmf
-0.979798,0.0707071,1.3337415,1.333043,5e-07,gaussmf
-0.979798,0.0909091,1.2725232,1.2710335,2.2e-06,gaussmf
-0.979798,0.0909091,1.2129375,1.2106751,5.1e-06,gaussmf
-0.979798,0.0909091,1.1549842,1.1519836,9e-06,gaussmf
-0.979798,0.1111111,1.0986634,1.0949742,1.36e-05,gaussmf
-0.979798,0.1111111,1.0439751,1.0396614,1.86e-05,gaussmf
-0.979798,0.1111111,0.9909193,0.986059,2.36e-05,gaussmf
-0.979798,0.1313131,0.939496,0.9341793,2.83e-05,gaussmf
-0.979798,0.1313131,0.8897051,0.8840334,3.22e-05,gaussmf
-0.979798,0.1313131,0.8415468,0.8356305,3.5e-05,gaussmf
-0.979798,0.1515152,0.7950209,0.7889782,3.65e-05,gaussmf
-0.979798,0.1515152,0.7501275,0.7440819,3.65e-05,gaussmf
-0.979798,0.1515152,0.7068666,0.7009446,3.51e-05,gaussmf
-0.979798,0.1717172,0.6652382,0.6595672,3.22e-05,gaussmf
-0.979798,0.1717172,0.6252423,0.6199478,2.8e-05,gaussmf
-0.979798,0.1717172,0.5868789,0.582082,2.3e-05,gaussmf
-0.979798,0.1919192,0.5501479,0.5459626,1.75e-05,gaussmf
-0.979798,0.1919192,0.5150495,0.5115796,1.2e-05,gaussmf
-0.979798,0.1919192,0.4815835,0.4789203,7.1e-06,gaussmf
-0.979798,0.2121212,0.44975,0.447969,3.2e-06,gaussmf
-0.979798,0.2121212,0.419549,0.4187069,7e-07,gaussmf
-0.979798,0.2121212,0.3909805,0.3911128,0,gaussmf
-0.979798,0.2323232,0.3640445,0.3651622,1.2e-06,gaussmf
-0.979798,0.2323232,0.3387409,0.3408279,4.4e-06,gaussmf
-0.979798,0.2323232,0.3150699,0.3180801,9.1e-06,gaussmf
-0.979798,0.2525253,0.2930313,0.2968858,1.49e-05,gaussmf
-0.979798,0.2525253,0.2726252,0.2772099,2.1e-05,gaussmf
-0.979798,0.2525253,0.2538516,0.259014,2.66e-05,gaussmf
-0.979798,0.2727273,0.2367105,0.2422575,3.08e-05,gaussmf
-0.979798,0.2727273,0.2212019,0.226897,3.24e-05,gaussmf
-0.979798,0.2727273,0.2073258,0.2128861,3.09e-05,gaussmf
-0.979798,0.2929293,0.1950821,0.200175,2.59e-05,gaussmf
-0.979798,0.2929293,0.184471,0.1887105,1.8e-05,gaussmf
-0.979798,0.2929293,0.1754923,0.1784369,8.7e-06,gaussmf
-0.979798,0.3131313,0.1681461,0.1692966,1.3e-06,gaussmf
-0.979798,0.3131313,0.1624324,0.1612304,1.4e-06,gaussmf
-0.979798,0.3131313,0.1583512,0.1541777,1.74e-05,gaussmf
-0.979798,0.3333333,0.1559025,0.1480771,6.12e-05,gaussmf
-0.979798,0.3333333,0.1550862,0.142866,0.0001493,gaussmf
-0.979798,0.3333333,8.1918172,8.1780803,0.0001887,gaussmf
-0.979798,0.3535354,8.0310172,8.0216757,8.73e-05,gaussmf
-0.979798,0.3535354,7.8718498,7.8661606,3.24e-05,gaussmf
-0.979798,0.3535354,7.7143149,7.7115972,7.4e-06,gaussmf
-0.979798,0.3737374,7.5584124,7.5580473,1e-07,gaussmf
-0.979798,0.3737374,7.4041424,7.4055713,2e-06,gaussmf
-0.979798,0.3737374,7.2515049,7.2542285,7.4e-06,gaussmf
-0.979798,0.3939394,7.1004999,7.1040766,1.28e-05,gaussmf
-0.979798,0.3939394,6.9511274,6.9551713,1.64e-05,gaussmf
-0.979798,0.3939394,6.8033874,6.8075657,1.75e-05,gaussmf
-0.979798,0.4141414,6.6572799,6.6613098,1.62e-05,gaussmf
-0.979798,0.4141414,6.5128048,6.5164498,1.33e-05,gaussmf
-0.979798,0.4141414,6.3699622,6.3730293,9.4e-06,gaussmf
-0.979798,0.4343434,6.2287522,6.231089,5.5e-06,gaussmf
-0.979798,0.4343434,6.0891746,6.0906669,2.2e-06,gaussmf
-0.979798,0.4343434,5.9512295,5.9517985,3e-07,gaussmf
-0.979798,0.4545455,5.8149168,5.8145165,2e-07,gaussmf
-0.979798,0.4545455,5.6802367,5.678851,1.9e-06,gaussmf
-0.979798,0.4545455,5.5471891,5.5448291,5.6e-06,gaussmf
-0.979798,0.4747475,5.4157739,5.4124751,1.09e-05,gaussmf
-0.979798,0.4747475,5.2859912,5.2818105,1.75e-05,gaussmf
-0.979798,0.4747475,5.157841,5.1528538,2.49e-05,gaussmf
-0.979798,0.4949495,5.0313233,5.0256209,3.25e-05,gaussmf
-0.979798,0.4949495,4.9064381,4.9001244,3.99e-05,gaussmf
-0.979798,0.4949495,4.7831854,4.7763744,4.64e-05,gaussmf
-0.979798,0.5151515,4.6615651,4.654378,5.17e-05,gaussmf
-0.979798,0.5151515,4.5415774,4.5341397,5.53e-05,gaussmf
-0.979798,0.5151515,4.4232221,4.4156612,5.72e-05,gaussmf
-0.979798,0.5353535,4.3064993,4.2989418,5.71e-05,gaussmf
-0.979798,0.5353535,4.191409,4.1839783,5.52e-05,gaussmf
-0.979798,0.5353535,4.0779512,4.0707653,5.16e-05,gaussmf
-0.979798,0.5555556,3.9661259,3.9592954,4.67e-05,gaussmf
-0.979798,0.5555556,3.8559331,3.8495593,4.06e-05,gaussmf
-0.979798,0.5555556,3.7473727,3.7415458,3.4e-05,gaussmf
-0.979798,0.5757576,3.6404449,3.6352426,2.71e-05,gaussmf
-0.979798,0.5757576,3.5351495,3.5306361,2.04e-05,gaussmf
-0.979798,0.5757576,3.4314866,3.4277115,1.43e-05,gaussmf
-0.979798,0.5959596,3.3294562,3.3264538,9e-06,gaussmf
-0.979798,0.5959596,3.2290583,3.2268472,4.9e-06,gaussmf
-0.979798,0.5959596,3.1302928,3.1288759,2e-06,gaussmf
-0.979798,0.6161616,3.0331599,3.0325244,4e-07,gaussmf
-0.979798,0.6161616,2.9376594,2.9377773,0,gaussmf
-0.979798,0.6161616,2.8437914,2.8446201,7e-07,gaussmf
-0.979798,0.6363636,2.751556,2.7530393,2.2e-06,gaussmf
-0.979798,0.6363636,2.660953,2.6630222,4.3e-06,gaussmf
-0.979798,0.6363636,2.5719825,2.5745579,6.6e-06,gaussmf
-0.979798,0.6565657,2.4846444,2.4876367,9e-06,gaussmf
-0.979798,0.6565657,2.3989389,2.4022507,1.1e-05,gaussmf
-0.979798,0.6565657,2.3148658,2.3183941,1.24e-05,gaussmf
-0.979798,0.6767677,2.2324253,2.2360626,1.32e-05,gaussmf
-0.979798,0.6767677,2.1516172,2.1552543,1.32e-05,gaussmf
-0.979798,0.6767677,2.0724416,2.0759691,1.24e-05,gaussmf
-0.979798,0.6969697,1.9948985,1.9982092,1.1e-05,gaussmf
-0.979798,0.6969697,1.9189879,1.9219785,8.9e-06,gaussmf
-0.979798,0.6969697,1.8447097,1.8472832,6.6e-06,gaussmf
-0.979798,0.7171717,1.7720641,1.774131,4.3e-06,gaussmf
-0.979798,0.7171717,1.7010509,1.7025316,2.2e-06,gaussmf
-0.979798,0.7171717,1.6316702,1.632496,7e-07,gaussmf
-0.979798,0.7373737,1.563922,1.5640368,0,gaussmf
-0.979798,0.7373737,1.4978063,1.4971675,4e-07,gaussmf
-0.979798,0.7373737,1.4333231,1.4319028,2e-06,gaussmf
-0.979798,0.7575758,1.3704724,1.3682578,4.9e-06,gaussmf
-0.979798,0.7575758,1.3092542,1.3062483,9e-06,gaussmf
-0.979798,0.7575758,1.2496684,1.24589,1.43e-05,gaussmf
-0.979798,0.7777778,1.1917151,1.1871984,2.04e-05,gaussmf
-0.979798,0.7777778,1.1353943,1.130189,2.71e-05,gaussmf
-0.979798,0.7777778,1.0807061,1.0748763,3.4e-05,gaussmf
-0.979798,0.7979798,1.0276502,1.0212738,4.07e-05,gaussmf
-0.979798,0.7979798,0.9762269,0.9693941,4.67e-05,gaussmf
-0.979798,0.7979798,0.9264361,0.9192482,5.17e-05,gaussmf
-0.979798,0.8181818,0.8782777,0.8708453,5.52e-05,gaussmf
-0.979798,0.8181818,0.8317519,0.8241931,5.71e-05,gaussmf
-0.979798,0.8181818,0.7868585,0.7792967,5.72e-05,gaussmf
-0.979798,0.8383838,0.7435976,0.7361595,5.53e-05,gaussmf
-0.979798,0.8383838,0.7019692,0.694782,5.17e-05,gaussmf
-0.979798,0.8383838,0.6619733,0.6551626,4.64e-05,gaussmf
-0.979798,0.8585859,0.6236098,0.6172968,3.99e-05,gaussmf
-0.979798,0.8585859,0.5868789,0.5811774,3.25e-05,gaussmf
-0.979798,0.8585859,0.5517804,0.5467945,2.49e-05,gaussmf
-0.979798,0.8787879,0.5183145,0.5141352,1.75e-05,gaussmf
-0.979798,0.8787879,0.486481,0.4831838,1.09e-05,gaussmf
-0.979798,0.8787879,0.45628,0.4539218,5.6e-06,gaussmf
-0.979798,0.8989899,0.4277115,0.4263276,1.9e-06,gaussmf
-0.979798,0.8989899,0.4007754,0.400377,2e-07,gaussmf
-0.979798,0.8989899,0.3754719,0.3760428,3e-07,gaussmf
-0.979798,0.9191919,0.3518008,0.3532949,2.2e-06,gaussmf
-0.979798,0.9191919,0.3297623,0.3321007,5.5e-06,gaussmf
-0.979798,0.9191919,0.3093562,0.3124247,9.4e-06,gaussmf
-0.979798,0.9393939,0.2905826,0.2942288,1.33e-05,gaussmf
-0.979798,0.9393939,0.2734415,0.2774723,1.62e-05,gaussmf
-0.979798,0.9393939,0.2579329,0.2621118,1.75e-05,gaussmf
-0.979798,0.959596,0.2440567,0.2481009,1.64e-05,gaussmf
-0.979798,0.959596,0.2318131,0.2353899,1.28e-05,gaussmf
-0.979798,0.959596,0.2212019,0.2239254,7.4e-06,gaussmf
-0.979798,0.979798,0.2122232,0.2136518,2e-06,gaussmf
-0.979798,0.979798,0.2048771,0.2045115,1e-07,gaussmf
-0.979798,0.979798,0.1991634,0.1964452,7.4e-06,gaussmf
-0.979798,1,0.1950821,0.1893926,3.24e-05,gaussmf
-0.979798,1,0.1926334,0.1832919,8.73e-05,gaussmf
-0.979798,1,0.1918172,0.1780809,0.0001887,gaussmf
-0.959596,-1,8.2277319,8.2128375,0.0002218,gaussmf
-0.959596,-1,8.0669319,8.0564329,0.0001102,gaussmf
-0.959596,-1,7.9077645,7.9009177,4.69e-05,gaussmf
-0.959596,-0.979798,7.7502296,7.7463544,1.5e-05,gaussmf
-0.959596,-0.979798,7.5943271,7.5928044,2.3e-06,gaussmf
-0.959596,-0.979798,7.4400571,7.4403285,1e-07,gaussmf
-0.959596,-0.959596,7.2874197,7.2889857,2.5e-06,gaussmf
-0.959596,-0.959596,7.1364147,7.1388338,5.9e-06,gaussmf
-0.959596,-0.959596,6.9870421,6.9899284,8.3e-06,gaussmf
-0.959596,-0.9393939,6.8393021,6.8423228,9.1e-06,gaussmf
-0.959596,-0.9393939,6.6931946,6.6960669,8.3e-06,gaussmf
-0.959596,-0.9393939,6.5487195,6.551207,6.2e-06,gaussmf
-0.959596,-0.9191919,6.405877,6.4077865,3.6e-06,gaussmf
-0.959596,-0.9191919,6.2646669,6.2658461,1.4e-06,gaussmf
-0.959596,-0.9191919,6.1250893,6.125424,1e-07,gaussmf
-0.959596,-0.8989899,5.9871442,5.9865557,3e-07,gaussmf
-0.959596,-0.8989899,5.8508315,5.8492737,2.4e-06,gaussmf
-0.959596,-0.8989899,5.7161514,5.7136082,6.5e-06,gaussmf
-0.959596,-0.8787879,5.5831038,5.5795862,1.24e-05,gaussmf
-0.959596,-0.8787879,5.4516886,5.4472322,1.99e-05,gaussmf
-0.959596,-0.8787879,5.3219059,5.3165676,2.85e-05,gaussmf
-0.959596,-0.8585859,5.1937557,5.187611,3.78e-05,gaussmf
-0.959596,-0.8585859,5.067238,5.0603781,4.71e-05,gaussmf
-0.959596,-0.8585859,4.9423528,4.9348816,5.58e-05,gaussmf
-0.959596,-0.8383838,4.8191001,4.8111316,6.35e-05,gaussmf
-0.959596,-0.8383838,4.6974798,4.6891352,6.96e-05,gaussmf
-0.959596,-0.8383838,4.5774921,4.5688969,7.39e-05,gaussmf
-0.959596,-0.8181818,4.4591368,4.4504184,7.6e-05,gaussmf
-0.959596,-0.8181818,4.342414,4.3336989,7.6e-05,gaussmf
-0.959596,-0.8181818,4.2273237,4.2187354,7.38e-05,gaussmf
-0.959596,-0.7979798,4.1138659,4.1055225,6.96e-05,gaussmf
-0.959596,-0.7979798,4.0020406,3.9940526,6.38e-05,gaussmf
-0.959596,-0.7979798,3.8918478,3.8843164,5.67e-05,gaussmf
-0.959596,-0.7777778,3.7832874,3.776303,4.88e-05,gaussmf
-0.959596,-0.7777778,3.6763596,3.6699998,4.04e-05,gaussmf
-0.959596,-0.7777778,3.5710642,3.5653932,3.22e-05,gaussmf
-0.959596,-0.7575758,3.4674013,3.4624687,2.43e-05,gaussmf
-0.959596,-0.7575758,3.3653709,3.361211,1.73e-05,gaussmf
-0.959596,-0.7575758,3.264973,3.2616044,1.13e-05,gaussmf
-0.959596,-0.7373737,3.1662075,3.1636331,6.6e-06,gaussmf
-0.959596,-0.7373737,3.0690746,3.0672815,3.2e-06,gaussmf
-0.959596,-0.7373737,2.9735741,2.9725344,1.1e-06,gaussmf
-0.959596,-0.7171717,2.8797062,2.8793773,1e-07,gaussmf
-0.959596,-0.7171717,2.7874707,2.7877964,1e-07,gaussmf
-0.959596,-0.7171717,2.6968677,2.6977794,8e-07,gaussmf
-0.959596,-0.6969697,2.6078972,2.609315,2e-06,gaussmf
-0.959596,-0.6969697,2.5205591,2.5223938,3.4e-06,gaussmf
-0.959596,-0.6969697,2.4348536,2.4370079,4.6e-06,gaussmf
-0.959596,-0.6767677,2.3507805,2.3531512,5.6e-06,gaussmf
-0.959596,-0.6767677,2.26834,2.2708198,6.1e-06,gaussmf
-0.959596,-0.6767677,2.1875319,2.1900114,6.1e-06,gaussmf
-0.959596,-0.6565657,2.1083563,2.1107263,5.6e-06,gaussmf
-0.959596,-0.6565657,2.0308132,2.0329664,4.6e-06,gaussmf
-0.959596,-0.6565657,1.9549026,1.9567357,3.4e-06,gaussmf
-0.959596,-0.6363636,1.8806244,1.8820404,2e-06,gaussmf
-0.959596,-0.6363636,1.8079788,1.8088882,8e-07,gaussmf
-0.959596,-0.6363636,1.7369656,1.7372887,1e-07,gaussmf
-0.959596,-0.6161616,1.6675849,1.6672532,1e-07,gaussmf
-0.959596,-0.6161616,1.5998368,1.5987939,1.1e-06,gaussmf
-0.959596,-0.6161616,1.533721,1.5319247,3.2e-06,gaussmf
-0.959596,-0.5959596,1.4692378,1.46666,6.6e-06,gaussmf
-0.959596,-0.5959596,1.4063871,1.403015,1.14e-05,gaussmf
-0.959596,-0.5959596,1.3451689,1.3410055,1.73e-05,gaussmf
-0.959596,-0.5757576,1.2855831,1.2806471,2.44e-05,gaussmf
-0.959596,-0.5757576,1.2276298,1.2219556,3.22e-05,gaussmf
-0.959596,-0.5757576,1.1713091,1.1649462,4.05e-05,gaussmf
-0.959596,-0.5555556,1.1166208,1.1096334,4.88e-05,gaussmf
-0.959596,-0.5555556,1.0635649,1.056031,5.68e-05,gaussmf
-0.959596,-0.5555556,1.0121416,1.0041513,6.38e-05,gaussmf
-0.959596,-0.5353535,0.9623508,0.9540054,6.96e-05,gaussmf
-0.959596,-0.5353535,0.9141924,0.9056025,7.38e-05,gaussmf
-0.959596,-0.5353535,0.8676666,0.8589502,7.6e-05,gaussmf
-0.959596,-0.5151515,0.8227732,0.8140539,7.6e-05,gaussmf
-0.959596,-0.5151515,0.7795123,0.7709166,7.39e-05,gaussmf
-0.959596,-0.5151515,0.7378839,0.7295392,6.96e-05,gaussmf
-0.959596,-0.4949495,0.697888,0.6899198,6.35e-05,gaussmf
-0.959596,-0.4949495,0.6595245,0.652054,5.58e-05,gaussmf
-0.959596,-0.4949495,0.6227936,0.6159346,4.7e-05,gaussmf
-0.959596,-0.4747475,0.5876951,0.5815516,3.77e-05,gaussmf
-0.959596,-0.4747475,0.5542292,0.5488923,2.85e-05,gaussmf
-0.959596,-0.4747475,0.5223957,0.517941,1.98e-05,gaussmf
-0.959596,-0.4545455,0.4921947,0.4886789,1.24e-05,gaussmf
-0.959596,-0.4545455,0.4636262,0.4610848,6.5e-06,gaussmf
-0.959596,-0.4545455,0.4366901,0.4351342,2.4e-06,gaussmf
-0.959596,-0.4343434,0.4113866,0.4107999,3e-07,gaussmf
-0.959596,-0.4343434,0.3877155,0.388052,1e-07,gaussmf
-0.959596,-0.4343434,0.365677,0.3668578,1.4e-06,gaussmf
-0.959596,-0.4141414,0.3452709,0.3471818,3.7e-06,gaussmf
-0.959596,-0.4141414,0.3264973,0.328986,6.2e-06,gaussmf
-0.959596,-0.4141414,0.3093562,0.3122295,8.3e-06,gaussmf
-0.959596,-0.3939394,0.2938476,0.296869,9.1e-06,gaussmf
-0.959596,-0.3939394,0.2799714,0.2828581,8.3e-06,gaussmf
-0.959596,-0.3939394,0.2677278,0.270147,5.9e-06,gaussmf
-0.959596,-0.3737374,0.2571166,0.2586825,2.5e-06,gaussmf
-0.959596,-0.3737374,0.2481379,0.2484089,1e-07,gaussmf
-0.959596,-0.3737374,0.2407918,0.2392686,2.3e-06,gaussmf
-0.959596,-0.3535354,0.2350781,0.2312024,1.5e-05,gaussmf
-0.959596,-0.3535354,0.2309968,0.2241497,4.69e-05,gaussmf
-0.959596,-0.3535354,0.2285481,0.218049,0.0001102,gaussmf
-0.959596,-0.3333333,0.2277319,0.212838,0.0002218,gaussmf
-0.959596,-0.3333333,8.2628303,8.2471033,0.0002473,gaussmf
-0.959596,-0.3333333,8.1020304,8.0906987,0.0001284,gaussmf
-0.959596,-0.3131313,7.942863,7.9351835,5.9e-05,gaussmf
-0.959596,-0.3131313,7.785328,7.7806202,2.22e-05,gaussmf
-0.959596,-0.3131313,7.6294256,7.6270702,5.5e-06,gaussmf
-0.959596,-0.2929293,7.4751556,7.4745943,3e-07,gaussmf
-0.959596,-0.2929293,7.3225181,7.3232515,5e-07,gaussmf
-0.959596,-0.2929293,7.1715131,7.1730996,2.5e-06,gaussmf
-0.959596,-0.2727273,7.0221406,7.0241942,4.2e-06,gaussmf
-0.959596,-0.2727273,6.8744006,6.8765886,4.8e-06,gaussmf
-0.959596,-0.2727273,6.728293,6.7303327,4.2e-06,gaussmf
-0.959596,-0.2525253,6.583818,6.5854728,2.7e-06,gaussmf
-0.959596,-0.2525253,6.4409754,6.4420523,1.2e-06,gaussmf
-0.959596,-0.2525253,6.2997653,6.3001119,1e-07,gaussmf
-0.959596,-0.2323232,6.1601877,6.1596898,2e-07,gaussmf
-0.959596,-0.2323232,6.0222426,6.0208215,2e-06,gaussmf
-0.959596,-0.2323232,5.88593,5.8835395,5.7e-06,gaussmf
-0.959596,-0.2121212,5.7512499,5.747874,1.14e-05,gaussmf
-0.959596,-0.2121212,5.6182022,5.613852,1.89e-05,gaussmf
-0.959596,-0.2121212,5.4867871,5.481498,2.8e-05,gaussmf
-0.959596,-0.1919192,5.3570044,5.3508334,3.81e-05,gaussmf
-0.959596,-0.1919192,5.2288542,5.2218768,4.87e-05,gaussmf
-0.959596,-0.1919192,5.1023365,5.0946439,5.92e-05,gaussmf
-0.959596,-0.1717172,4.9774513,4.9691474,6.9e-05,gaussmf
-0.959596,-0.1717172,4.8541986,4.8453974,7.75e-05,gaussmf
-0.959596,-0.1717172,4.7325783,4.723401,8.42e-05,gaussmf
-0.959596,-0.1515152,4.6125906,4.6031627,8.89e-05,gaussmf
-0.959596,-0.1515152,4.4942353,4.4846842,9.12e-05,gaussmf
-0.959596,-0.1515152,4.3775125,4.3679647,9.12e-05,gaussmf
-0.959596,-0.1313131,4.2624222,4.2530012,8.88e-05,gaussmf
-0.959596,-0.1313131,4.1489644,4.1397883,8.42e-05,gaussmf
-0.959596,-0.1313131,4.0371391,4.0283184,7.78e-05,gaussmf
-0.959596,-0.1111111,3.9269462,3.9185822,7e-05,gaussmf
-0.959596,-0.1111111,3.8183859,3.8105688,6.11e-05,gaussmf
-0.959596,-0.1111111,3.711458,3.7042656,5.17e-05,gaussmf
-0.959596,-0.0909091,3.6061626,3.599659,4.23e-05,gaussmf
-0.959596,-0.0909091,3.5024997,3.4967345,3.32e-05,gaussmf
-0.959596,-0.0909091,3.4004693,3.3954768,2.49e-05,gaussmf
-0.959596,-0.0707071,3.3000714,3.2958702,1.77e-05,gaussmf
-0.959596,-0.0707071,3.201306,3.1978989,1.16e-05,gaussmf
-0.959596,-0.0707071,3.104173,3.1015473,6.9e-06,gaussmf
-0.959596,-0.0505051,3.0086726,3.0068002,3.5e-06,gaussmf
-0.959596,-0.0505051,2.9148046,2.9136431,1.3e-06,gaussmf
-0.959596,-0.0505051,2.8225691,2.8220622,3e-07,gaussmf
-0.959596,-0.030303,2.7319661,2.7320452,0,gaussmf
-0.959596,-0.030303,2.6429956,2.6435808,3e-07,gaussmf
-0.959596,-0.030303,2.5556576,2.5566596,1e-06,gaussmf
-0.959596,-0.010101,2.469952,2.4712737,1.7e-06,gaussmf
-0.959596,-0.010101,2.385879,2.387417,2.4e-06,gaussmf
-0.959596,-0.010101,2.3034384,2.3050856,2.7e-06,gaussmf
-0.959596,0.010101,2.2226303,2.2242772,2.7e-06,gaussmf
-0.959596,0.010101,2.1434547,2.1449921,2.4e-06,gaussmf
-0.959596,0.010101,2.0659116,2.0672322,1.7e-06,gaussmf
-0.959596,0.030303,1.990001,1.9910015,1e-06,gaussmf
-0.959596,0.030303,1.9157229,1.9163062,3e-07,gaussmf
-0.959596,0.030303,1.8430772,1.843154,0,gaussmf
-0.959596,0.0505051,1.7720641,1.7715545,3e-07,gaussmf
-0.959596,0.0505051,1.7026834,1.701519,1.4e-06,gaussmf
-0.959596,0.0505051,1.6349352,1.6330597,3.5e-06,gaussmf
-0.959596,0.0707071,1.5688195,1.5661905,6.9e-06,gaussmf
-0.959596,0.0707071,1.5043363,1.5009258,1.16e-05,gaussmf
-0.959596,0.0707071,1.4414856,1.4372808,1.77e-05,gaussmf
-0.959596,0.0909091,1.3802673,1.3752713,2.5e-05,gaussmf
-0.959596,0.0909091,1.3206816,1.3149129,3.33e-05,gaussmf
-0.959596,0.0909091,1.2627283,1.2562214,4.23e-05,gaussmf
-0.959596,0.1111111,1.2064075,1.199212,5.18e-05,gaussmf
-0.959596,0.1111111,1.1517192,1.1438992,6.12e-05,gaussmf
-0.959596,0.1111111,1.0986634,1.0902968,7e-05,gaussmf
-0.959596,0.1313131,1.0472401,1.0384171,7.78e-05,gaussmf
-0.959596,0.1313131,0.9974492,0.9882711,8.42e-05,gaussmf
-0.959596,0.1313131,0.9492909,0.9398683,8.88e-05,gaussmf
-0.959596,0.1515152,0.902765,0.893216,9.12e-05,gaussmf
-0.959596,0.1515152,0.8578716,0.8483197,9.12e-05,gaussmf
-0.959596,0.1515152,0.8146108,0.8051824,8.89e-05,gaussmf
-0.959596,0.1717172,0.7729823,0.763805,8.42e-05,gaussmf
-0.959596,0.1717172,0.7329864,0.7241856,7.75e-05,gaussmf
-0.959596,0.1717172,0.694623,0.6863198,6.89e-05,gaussmf
-0.959596,0.1919192,0.6578921,0.6502004,5.92e-05,gaussmf
-0.959596,0.1919192,0.6227936,0.6158174,4.87e-05,gaussmf
-0.959596,0.1919192,0.5893276,0.5831581,3.81e-05,gaussmf
-0.959596,0.2121212,0.5574941,0.5522068,2.8e-05,gaussmf
-0.959596,0.2121212,0.5272931,0.5229447,1.89e-05,gaussmf
-0.959596,0.2121212,0.4987246,0.4953506,1.14e-05,gaussmf
